NDB_No,Shrt_Desc,Protein,Lipid_Tot,Carbohydrt,Fiber_TD,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,Selenium,Vit_C,Thiamin,Riboflavin,Niacin,Panto_Acid,Vit_B6,Folate_Tot,Choline_Tot,Vit_B12,Vit_A,Vit_E,Vit_D,Vit_K,FA_Sat
36401,"RESTAURANT,LATINO,CHICK & RICE,ENTREE,PREP",21.46428571,6.487179487,15.40769231,3.157894737,1.8,11.875,4.5,17.42857143,5.411764706,34.53333333,7.090909091,8.444444444,13.2173913,26.36363636,0,8.666666667,4.307692308,34.7375,19.24,13.53846154,0,0,6.666666667,0,3.333333333,0,3.333333333,5.646153846
36403,"RESTAURANT,LATINO,EMPANADAS,BF,PREP",20.19642857,23.55128205,23.99230769,5.263157895,2,33.75,5.25,14.71428571,5.588235294,29.33333333,16.90909091,10.77777778,11.60869565,45.09090909,0.777777778,23.08333333,14.61538462,29.14375,9.8,11.38461538,11.25,5.509090909,31.66666667,2,4.866666667,1.333333333,5.083333333,26.44102564
36404,"RESTAURANT,LATINO,ARROZ CON LECHE (RICE PUDDING)",5.714285714,4.730769231,19.16923077,1.315789474,9,2.875,2.75,11.85714286,4.176470588,7.066666667,4.545454545,3.444444444,5.608695652,6.727272727,0,2.083333333,7.461538462,1.9375,10.6,1.923076923,0,0,3.333333333,0,1.4,0,0,9.738461538
36405,"RESTAURANT,LATINO,ARROZ CON FRIJOLES NEGROS (RICE&BLACK BNS)",8.285714286,4.935897436,18.76923077,8.947368421,3.7,19.625,6.5,12.42857143,6.588235294,28,6.727272727,17.88888889,19.26086957,8.727272727,0,10.16666667,1.615384615,6.35625,5.26,4.769230769,0,0,0,0,3.133333333,0,8.583333333,3.738461538
36406,"REST,LATINO,ARROZ CON ABICHUELAS COLORADOS (RICE&RED BNS)",7.071428571,4.435897436,18.26153846,6.842105263,1.5,15.25,5.25,10.71428571,5.705882353,24.66666667,6.454545455,15.44444444,18.2173913,10.18181818,0,3.583333333,1.153846154,5.08125,4.4,3.615384615,0,0,0,0,1.533333333,0,6.5,2.574358974
36407,"RESTAURANT,LATINO,ARROZ CON GRANDULES (RICE & PIGEONPEAS)",6.25,6.384615385,23.65384615,3.684210526,0.8,3.625,3.5,7.714285714,2.470588235,38.86666667,6.727272727,14,25.52173913,0,0,2.5,1.153846154,3.3125,4.8,3.076923077,0,0,0,0,4.533333333,0,10.5,3.912820513
36408,"RESTAURANT,LATINO,PUPUSAS CON FRIJOLES (PUPUSAS,BEAN)",9.982142857,11.55128205,24.22307692,15.26315789,5.1,18.25,13.5,20.57142857,8.970588235,20.33333333,8.545454545,15.66666667,14.95652174,12.72727273,0,6.416666667,2.307692308,5.41875,6.06,13.23076923,0,7.2,0,0,2.4,0,6.166666667,11.22051282
36409,"RESTAURANT,LATINO,PUPUSAS CON QUESO (PUPUSAS,CHEESE)",20.92857143,16.98717949,17.22307692,7.631578947,32.5,7,9,38.71428571,3.529411765,26.66666667,17,4.111111111,5.434782609,27.27272727,0,3.5,9.769230769,3.01875,6.74,11.46153846,0.75,3.072727273,18.75,9.888888889,2.933333333,8,1.416666667,33.22564103
36410,"RESTAURANT,LATINO,PUPUSAS DEL CERDO (PUPUSAS,PORK)",20.55357143,13.37179487,17.70769231,6.842105263,4.9,12.625,9.5,23.14285714,7.5,28.4,14.72727273,7.222222222,6.913043478,32.36363636,0.111111111,6.916666667,6.692307692,14.83125,12.8,17.69230769,1,6.981818182,11.66666667,1.111111111,2.333333333,4.666666667,0.916666667,16.23589744
36411,"RESTAURANT,LATINO,TAMALE,CORN",6.214285714,9.243589744,20.52307692,8.421052632,2.4,6.625,7.25,13.28571429,5.470588235,18.46666667,5.636363636,3.111111111,9.304347826,4.545454545,0.222222222,3.583333333,4.076923077,8.23125,6.86,13.53846154,0.25,4.4,0,0.222222222,3,2.666666667,4.5,13.48205128
36412,"RESTAURANT,LATINO,TAMALE,PORK",13.125,11.58974359,12.11538462,6.315789474,7.5,10.875,6.5,17.14285714,4.470588235,31.53333333,10.90909091,5.555555556,8.086956522,17.81818182,18.22222222,3.333333333,3.846153846,8.09375,7.3,10.15384615,9.75,1.6,4.583333333,1.333333333,3.533333333,2,4.25,13.80512821
36413,"RESTAURANT,LATINO,BLACK BEAN SOUP",9.107142857,3.294871795,11.37692308,12.89473684,4.2,22,10.25,15.57142857,10,20.73333333,6.090909091,17.88888889,14.17391304,16.54545455,0,5,1.923076923,4.21875,3.4,7.384615385,0,6.4,0,0.111111111,0.466666667,0,5,2.743589744
36414,"RESTAURANT,LATINO,TRIPE SOUP",15.375,3.307692308,3.130769231,0,2.2,8.5,2.5,6,2.382352941,27.4,9.636363636,2.444444444,2.782608696,10.18181818,0,1.25,1.538461538,3.26875,2.66,2.923076923,0,2.309090909,18.75,0,2.533333333,0,1.916666667,5.358974359
36415,"RESTAURANT,LATINO,AREPA (UNLEAVENED CORNMEAL BREAD)",9.785714286,6.897435897,28.56923077,6.842105263,8.9,13,6.75,16.71428571,2.588235294,18,7.272727273,3.333333333,5.043478261,11.09090909,0,5.833333333,3.230769231,5.55,4.04,8.230769231,0,0.8,0,6.777777778,1.933333333,0,2.916666667,14.88205128
36416,"RESTAURANT,LATINO,BUNUELOS (FRIED YEAST BREAD)",14.32142857,33.64102564,37.36153846,3.947368421,21.5,22.25,4.75,22.42857143,3.058823529,27.86666667,8.272727273,4.555555556,17,19.45454545,0,9.416666667,11,12.29375,6.86,4.846153846,0,7.963636364,0,0,6.533333333,0,21.5,35.04615385
36417,"RESTAURANT,MEXICAN,SPANISH RICE",5.857142857,6.782051282,23.96923077,3.157894737,2,14.375,3.25,8.142857143,3.411764706,35.2,4.363636364,7.222222222,16.95652174,13.45454545,0.111111111,15.25,5.692307692,14.8625,8.3,6.307692308,12.5,1.654545455,3.333333333,0.666666667,4,0,10.83333333,5.153846154
36418,"RESTAURANT,MEXICAN,REFRIED BNS",12.33928571,8.679487179,12.91538462,21.05263158,5.7,20.25,11,18.28571429,11.82352941,25.06666667,8,18.66666667,15.95652174,15.27272727,0,11.25,8.538461538,3.05,5.8,7.538461538,7.25,10.12727273,3.333333333,1.222222222,3,0,11.08333333,9.435897436
36601,"RESTAURANT,CHINESE,EGG ROLLS,ASSORTED",14.78571429,15.30769231,20.99230769,6.842105263,4,17.625,4.5,12.14285714,4.852941176,31.2,5.636363636,16.44444444,10.65217391,0,0,13.75,5.923076923,17.03125,7.6,12.84615385,0,3.254545455,18.33333333,0,0,0,49.08333333,10.85128205
36602,"RESTAURANT,CHINESE,FRIED RICE,WO/ MEAT",7.232142857,3.794871795,25.22307692,2.894736842,1.2,8.25,2.5,7.285714286,2.235294118,25.8,6.545454545,10.55555556,18.82608696,15.09090909,4.222222222,1.25,2,3.98125,0,2.461538462,1.5,1,0,2.444444444,0.866666667,0,2.333333333,2.769230769
36603,"RESTAURANT,CHINESE,BF & VEG",12.64285714,6.794871795,5.607692308,3.947368421,2.2,13.875,3.75,10.85714286,6,27.26666667,13.63636364,5.444444444,6.391304348,12.18181818,12.88888889,2.75,4.230769231,8.25,8.86,12.38461538,11.25,6.272727273,20,7,5.466666667,0.666666667,42.75,5.015384615
36604,"CRACKER BARREL,CHICK TENDERLOIN PLATTER,FRIED,FRM KID'S MENU",33.33928571,19.75641026,15.56923077,2.631578947,1.2,7.25,7.25,39.28571429,9.705882353,58.06666667,6.090909091,7.666666667,11.56521739,27.63636364,0,7.75,10.53846154,43.8125,27.8,34.15384615,1.75,0,5.416666667,0.222222222,8.466666667,0,27.75,14.51282051
36605,"CRACKER BARREL,COUNTRY FRIED SHRIMP PLATTER",22.53571429,21.5,16.46153846,0.789473684,4.3,19.125,4.75,30,2.529411765,70,7.272727273,11.88888889,17.73913043,0,0,9.166666667,6.538461538,5.4375,0,5.076923077,0,0,28.75,0.111111111,12.53333333,0,0,15.71282051
36606,"CRACKER BARREL,FARM RAISED CATFISH PLATTER",40.96428571,21.85897436,4.084615385,4.210526316,4.3,8.875,8.5,67.14285714,12.76470588,27.6,8.545454545,5.333333333,3.260869565,0,0,9.333333333,6.923076923,19.125,12.2,14,0,0,129.1666667,0,0,0,20.58333333,16.66153846
36607,"CRACKER BARREL,STEAK FRIES",5.821428571,16.8974359,23.74615385,9.210526316,1.9,8.625,8,16.71428571,16.20588235,2.866666667,3.818181818,13.66666667,7.913043478,0,1,9.75,4.307692308,15.10625,12.5,18.15384615,7.25,0,0,0,8.933333333,0,26.75,12.14871795
36608,"CRACKER BARREL,GRILLED SIRLOIN STEAK",56.28571429,10.92307692,0,0,0.7,34.375,7,35.57142857,12,12,49.27272727,12.44444444,0.869565217,57.81818182,0,7.416666667,26.92307692,40.01875,15.4,53.15384615,0,0,125,0.777777778,3.066666667,0,0.833333333,15.61538462
36609,"CRACKER BARREL,MACARONI N' CHS PLATE,FROM KID'S MENU",11.53571429,14.75641026,11.98461538,1.842105263,14.6,6.875,4.25,28.85714286,3.676470588,24.93333333,7.545454545,6.666666667,5.52173913,29.45454545,0,7.75,18.69230769,4.23125,9,4.153846154,7.75,0,6.25,7.444444444,5,0,8.25,21.52307692
36610,"DENNY'S,FRENCH FR",6.089285714,18.11538462,27.07692308,9.210526316,1.4,9,6.75,16.42857143,14.47058824,2.933333333,4.181818182,12.33333333,7.782608696,0.727272727,1.777777778,10,3.692307692,16.98125,12.2,16.92307692,3.75,0,0,0,6.533333333,0,24,12.99487179
36611,"DENNY'S,MOZZARELLA CHS STKS",24.21428571,22.91025641,20.93846154,4.210526316,33.1,10.5,5.25,51.14285714,3.558823529,67.2,18,7.444444444,15.7826087,29.45454545,0,12.5,19.76923077,6.125,7.6,6.461538462,6.5,0,39.58333333,10.66666667,4.933333333,0,21.16666667,34.06666667
36612,"DENNY'S,GOLDEN FRIED SHRIMP",24.78571429,25.65384615,16.1,3.947368421,4.7,19.25,6.5,71.14285714,3.764705882,93.33333333,7.727272727,20.33333333,10.73913043,33.63636364,0,15,19.23076923,15.41875,7.2,6.538461538,13.5,0,16.66666667,0.222222222,17.4,0,29.41666667,18.02564103
36613,"DENNY'S,MACARONI & CHS,FROM KID'S MENU",9.267857143,6.307692308,16.27692308,3.157894737,8.3,9.875,5.75,16.14285714,4.852941176,20,5.272727273,7.333333333,11.30434783,37.81818182,0,8.333333333,21.76923077,5.4375,9.8,5.923076923,9,0,7.916666667,1.666666667,3.533333333,0,2.5,7.097435897
36614,"DENNY'S,CHICK NUGGETS,STAR SHAPED,FROM KID'S MENU",29.05357143,36.62820513,10.45384615,2.105263158,1.6,16.75,5.5,36.28571429,7.176470588,42.93333333,6.636363636,6.555555556,9.217391304,31.45454545,0,11.41666667,14.84615385,39.70625,23.1,29.38461538,7.25,0,6.666666667,1.888888889,12.73333333,0,30.5,28.74871795
36615,"DENNY'S,TOP SIRLOIN STEAK",51.60714286,9.41025641,0.107692308,0,0.6,40.875,6,37.71428571,10.02941176,23.26666667,47.81818182,13.11111111,0.739130435,0,0,4.166666667,16.92307692,33.1875,14.8,47.15384615,0,0,112.5,0,0,0,0.833333333,13.30769231
36617,"RESTAURANT,CHINESE,LEMON CHICK",21.19642857,17.37179487,15.85384615,2.631578947,4,15.25,4,19.42857143,4.735294118,16.8,4.636363636,4.444444444,3.869565217,23.63636364,2.555555556,4.416666667,5.384615385,23.6,10.4,19.23076923,2.25,5.2,4.583333333,0.333333333,8.533333333,0.666666667,20.33333333,10.42564103
36618,"RESTAURANT,CHINESE,GENERAL TSO'S CHICK",23.03571429,20.97435897,18.45384615,2.368421053,1.2,14.5,4.5,18.14285714,5.911764706,29,11.81818182,5.111111111,3.260869565,26.18181818,1.777777778,2.25,9.076923077,17.83125,12.34,15.53846154,2.75,7.545454545,9.166666667,1.222222222,8.066666667,1.333333333,31.83333333,14.15384615
36619,"RESTAURANT,CHINESE,KUNG PAO CHICK",17.42857143,8.948717949,5.284615385,3.947368421,2,9.5,6,13.42857143,6.411764706,26.8,6.727272727,8.111111111,11.13043478,14.72727273,7.888888889,2.666666667,4.230769231,17.23125,10,18.69230769,4,6.8,4.583333333,7.222222222,6.8,0,11.33333333,6.933333333
36620,"RESTAURANT,CHINESE,SHRIMP & VEG",10.53571429,5.192307692,3.476923077,3.684210526,3.6,9,4,10.57142857,5.647058824,25,4.454545455,9.333333333,6.869565217,10.18181818,12.55555556,2.5,2.538461538,5.84375,6.46,9.615384615,0,7.654545455,8.75,7.333333333,6.6,0,43.33333333,3.246153846
36621,"RESTAURANT,CHINESE,SWT & SOUR CHICK",18.03571429,16.21794872,18.35384615,2.631578947,4.5,26.5,3.75,19.28571429,4.647058824,16.4,3.818181818,4.333333333,6.608695652,20.90909091,2.666666667,4.416666667,3.307692308,22.85625,11.2,19.76923077,2.75,4.4,3.75,2,5.466666667,1.333333333,18.75,9.912820513
36622,"RESTAURANT,CHINESE,SWT & SOUR PORK",15.91071429,20.07692308,17.95384615,2.631578947,4.6,38.375,3.25,19,4.470588235,20.26666667,9.727272727,6.666666667,7.52173913,17.63636364,2.555555556,19.58333333,7.923076923,13.2,8.86,13.07692308,0,5.909090909,7.916666667,3.222222222,5.933333333,0,23.25,13.74358974
36623,"RESTAURANT,CHINESE,CHICK CHOW MEIN",12.07142857,3.58974359,6.376923077,2.631578947,2.1,8.375,2.75,7.714285714,3.647058824,20.73333333,2.909090909,3.222222222,4.304347826,11.09090909,2.222222222,2.583333333,1.769230769,9.175,5.2,13.46153846,0,4.363636364,2.916666667,2.111111111,2.866666667,0,18.33333333,2.512820513
36624,"RESTAURANT,CHINESE,VEG CHOW MEIN,WO/ MEAT OR NOODLES",2.392857143,2.153846154,4.415384615,3.157894737,2.5,5.25,2.25,4.285714286,4,22.93333333,1.727272727,3.555555556,4.869565217,0.727272727,8,1.666666667,7.538461538,3.16875,4.6,6.615384615,10,2.872727273,0,1.444444444,3.333333333,0,15.75,1.502564103
36625,"RESTAURANT,CHINESE,VEG LO MEIN,WO/ MEAT",8.517857143,3.012820513,15.50769231,3.421052632,2.1,13.375,3.5,6.428571429,3.088235294,28.66666667,3.272727273,7.111111111,10.43478261,21.27272727,1.888888889,3.916666667,9.538461538,5.0625,5.4,5.230769231,7,1.618181818,0,1,2,0.666666667,10.58333333,2.379487179
36626,"RESTAURANT,CHINESE,CHICK & VEG",14.60714286,5.846153846,4.138461538,2.368421053,2,7,3.75,10.42857143,5.441176471,27.53333333,3.909090909,4.888888889,5.47826087,14.72727273,9,2.5,9.230769231,10.5625,8.8,17.84615385,10,7.6,2.916666667,6.222222222,5.133333333,0,45.58333333,3.948717949
36629,"RESTAURANT,CHINESE,ORANGE CHICK",25.82142857,16.25641026,17.27692308,2.105263158,1.4,11.75,5,18.57142857,6.147058824,36.86666667,10.27272727,4.666666667,3.782608696,31.09090909,1,3.583333333,16.92307692,22.4375,20,17.69230769,2.5,12.01818182,8.333333333,8.333333333,7.133333333,0.666666667,20.33333333,12.42051282
36630,"RESTAURANT,ITALIAN,SPAGHETTI W/ MEAT SAU",10.33928571,4.602564103,12.61538462,4.210526316,1.7,12.125,4.25,8.428571429,5.058823529,15.33333333,6.272727273,10.77777778,9.217391304,23.81818182,0.777777778,7.5,11.30769231,10.26875,4.94,8.384615385,7.5,2.836363636,7.083333333,1.333333333,4.2,0,3.5,5.446153846
36631,"OLIVE GARDEN,SPAGHETTI W/ MEAT SAU",10.35714286,4.205128205,13.22307692,4.473684211,1.5,12.875,4.5,8.571428571,4.823529412,13.93333333,6.181818182,10.88888889,9.608695652,30.54545455,0.666666667,7.5,11,10.5625,5,7.538461538,7.5,2.727272727,5.416666667,1.111111111,3.866666667,0,3.583333333,5.251282051
36632,"CARRABBA'S ITALIAN GRILL,SPAGHETTI W/ MEAT SAU",10.48214286,5.025641026,12.08461538,3.947368421,1.5,11.125,3.75,8.285714286,5.5,18,6.363636364,9.777777778,8.130434783,17.27272727,0.888888889,7.5,11.53846154,9.98125,5.6,9.307692308,7.5,2.945454545,8.75,1.555555556,4.533333333,0,2.75,5.641025641
36633,"RESTAURANT,CHINESE,SESAME CHICK",25.58928571,18.26923077,20.67692308,1.842105263,1.2,13.625,5.5,18.57142857,6,32.13333333,8.272727273,5.666666667,3.608695652,30.36363636,1.111111111,3.333333333,17.30769231,24.75,0,20.53846154,2,13.32727273,10.41666667,9.222222222,8.733333333,0.666666667,22.58333333,12.35897436
42040,"SYRUPS,GRENADINE",0,0,51.46923077,0,0.6,0.625,1,0.571428571,0.823529412,1.8,1.181818182,2.888888889,0,1.090909091,0,0,0.769230769,0,0,0,0,0,0,0,0,0,0,0
42055,"BEVERAGES,FRUIT-FLAVORED DRK,DRY PDR MIX,LO CAL,W/ ASPRT",0.803571429,0.051282051,67.21538462,0.263157895,104.7,1,0.75,177,14.64705882,26.93333333,0,0,0.043478261,0,622.2222222,0,0,0,0,0,0,0.018181818,0,0,0,0,0,0
42063,"PECTIN,LIQUID",0,0,1.615384615,5.526315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42074,"FROZ NOVLT,ICE CRM,VAN ICE CRM,LT,NO SUGAR ADDED,CHOC COATD",11.42857143,12.94871795,20.08461538,2.105263158,22.2,3.625,7,24.71428571,8.970588235,6.933333333,7.454545455,8.444444444,3.391304348,4.363636364,0,5.166666667,20.07692308,1.09375,9.58,3.307692308,1.75,5.4,20.41666667,2.111111111,2.8,1.333333333,1.083333333,28.34871795
42116,"CREAMY DRSNG,MADE W/SOUR CRM AND/OR BTTRMLK&OIL,RED CAL",2.678571429,17.94871795,5.384615385,0,0.6,1.625,0.5,1,1.058823529,55.53333333,0.363636364,0,0,2.909090909,0.444444444,0.833333333,0.769230769,0.125,0,2.307692308,1.5,2.909090909,2.916666667,1.222222222,16.33333333,0,2.916666667,10.84615385
42117,"IMITATION CHS,AMERICAN OR CHEDDAR,LO CHOL",44.64285714,41.02564103,0.769230769,0,70.5,8.75,7.5,75.71428571,1.617647059,44.66666667,27.27272727,3.333333333,0,26.54545455,0,2.5,27.69230769,0.5,0,5.384615385,4.5,0.018181818,34.58333333,12.77777778,1.866666667,0,2.25,29.82051282
42119,"BABYFOOD,BANANA JUC W/LOFAT YOGURT",4.464285714,1.025641026,13.49230769,1.052631579,7.9,2.5,2.5,9.285714286,4.705882353,2.466666667,1.272727273,3.333333333,0,2.909090909,37.66666667,2.5,7.692307692,1.6875,0,9.230769231,1.5,2.072727273,17.91666667,0.666666667,0.333333333,0,0.333333333,2.651282051
42120,"BABYFOOD,MXD FRUIT JUC W/LOFAT YOGURT",4.285714286,1.025641026,11.29230769,1.052631579,8.1,2.5,2.5,8.571428571,4.029411765,2.4,1.272727273,3.333333333,0,2.363636364,37.66666667,3.333333333,7.692307692,1,0,3.846153846,1.5,1.490909091,17.91666667,0.555555556,0.2,0,0.166666667,2.651282051
42128,"TURKEY HAM,SLICED,EX LN,PREPACKAGED OR DELI-SLICED",35,4.871794872,2.253846154,0,0.5,16.875,5,43.42857143,8.794117647,69.2,21.45454545,12.22222222,0,67.27272727,0,4.166666667,19.23076923,22.0625,0,17.69230769,1.5,10.74545455,10.83333333,0,2.6,0,0,5.58974359
42129,"BOLOGNA,BF&PORK,LOFAT",20.53571429,24.74358974,2,0,1.1,8.25,3,25.85714286,4.588235294,73.86666667,13.63636364,8.888888889,0,20.36363636,0,14.16666667,10,15.875,0,13.84615385,1.25,8.763636364,54.58333333,0,1.466666667,3.333333333,0.25,37.47692308
42131,"MILK DSSRT,FRZ,MILK-FAT FREE,CHOC",7.678571429,1.282051282,29,0,15.4,0.5,11.25,17.57142857,9.794117647,6.466666667,4.272727273,0.888888889,0,4.727272727,0.777777778,4.166666667,20,0.625,0,3.076923077,1.5,0.163636364,22.91666667,0.222222222,0,0,0,3.061538462
42135,"WHIPPED TOPPING,FRZ,LOFAT",5.357142857,16.79487179,18.15384615,0,7.1,1.25,1.75,10.57142857,2.970588235,4.8,0.909090909,1.111111111,0,4.363636364,0,1.666666667,6.923076923,0.625,0,1.538461538,0.75,0,8.333333333,0.444444444,3.333333333,0,2.666666667,57.81025641
42136,"CREAM SUB,PDR,LT",3.392857143,20.12820513,56.46153846,0,0.1,0.375,0,19.42857143,26.52941176,15.26666667,0.181818182,1.111111111,0,1.454545455,0,0,0,0,0,0,0.25,0.418181818,0,0.111111111,1.733333333,0,3.25,19.48717949
42137,"SALAD DRSNG,PEPPERCORN DRSNG,COMM,REG",2.142857143,78.71794872,2.692307692,0,2.2,4.375,0.5,3.714285714,5.176470588,73.53333333,1.636363636,1.111111111,0,2.909090909,0.666666667,0,0,0,0,5.384615385,1,3.745454545,5,1.111111111,28.2,0.666666667,104.3333333,53.98461538
42138,"MAYONNAISE,RED-CAL OR DIET,CHOL-FREE",1.607142857,42.69230769,5.153846154,0,0,0,0,0,1.970588235,48.86666667,0,0,0,2.909090909,0,0,0,0,0,0,0,1.272727273,0,0,42.86666667,0,20.58333333,23.68205128
42139,"GRANOLA BAR,SOFT,MILK CHOC COATD,PNUT BUTTER",17.14285714,40,41.61538462,10,10.8,18.125,16.75,32.42857143,9.970588235,12.86666667,13.36363636,35.88888889,0,28.54545455,0.666666667,8.333333333,16.15384615,20.5625,0,8.461538462,6.25,4.490909091,19.16666667,0.888888889,30.6,0,4.75,87.51282051
42140,"SALAD DRSNG,ITALIAN DRSNG,RED CAL",0.535714286,25.64102564,5.153846154,0.526315789,0.6,1.625,0.5,1,0.970588235,71.6,0.363636364,0.555555556,0.869565217,2.909090909,0.444444444,0.833333333,0.769230769,0.125,0,2.307692308,0.75,0.6,2.916666667,0,3.933333333,0,10.41666667,14.76923077
42141,"CREAM SUB,LIQ,LT",1.428571429,4.487179487,7,0,0.1,7,0,10.71428571,5.205882353,4,0.454545455,0,0,1.636363636,0,0,0,0,0,0,0,0,0,0,1.866666667,0,0.75,4.594871795
42148,"CANDIES,MARS SNACKFOOD US,M&M'S PNUT BUTTER CHOC CANDIES",18.14285714,37.58974359,43.76153846,10.52631579,8.8,13.25,20.25,27.28571429,9.705882353,14.2,13.54545455,50.22222222,41.86956522,5.090909091,0.555555556,12.66666667,5.692307692,27.05625,12.06,7.307692308,11.25,6.818181818,7.916666667,3.111111111,8.4,0,4.916666667,94.79487179
42150,"BABYFOOD,APPL YOGURT DSSRT,STR",1.428571429,2.051282051,15,1.315789474,0.6,0,3.75,4.428571429,2.058823529,1.333333333,2.545454545,5.555555556,0,1.272727273,39,130,3.846153846,0,0,1.538461538,2.25,0.981818182,20.83333333,0.333333333,0.133333333,0,0.166666667,5.302564103
42151,"VEGETABLE OIL-BUTTER SPRD,RED CAL",0,67.94871795,0,0,0.6,0.5,0,1.428571429,0.176470588,38.73333333,0.090909091,0.111111111,0,0.909090909,0,0,0.769230769,0.0625,0,0,0.25,1.181818182,0,91,61.33333333,0,50.91666667,91.69230769
42153,"SALAD DRSNG,BLUE OR ROQUEFORT CHS DRSNG,LT",3.75,3.461538462,10.15384615,0,6.8,1.75,1,6.714285714,1.5,62.6,2.727272727,1.444444444,0,2.909090909,0,0.833333333,3.076923077,0.25,0,1.538461538,7,3.090909091,4.583333333,7.444444444,6,0,75.83333333,3.220512821
42155,"CHEESE,MONTEREY,LOW FAT",50.35714286,27.69230769,0.538461538,0,70.5,9,6.75,63.42857143,2.382352941,52.06666667,27.27272727,3.555555556,0,26.36363636,0,1.666666667,27.69230769,0.5625,0,6.153846154,4.5,2.8,34.58333333,15.77777778,1.266666667,2.666666667,1.5,72
42157,"CRMY DRSG,MDE W/ SOUR CRM AND/OR BTRMLK & OIL,RED CAL,FTFREE",2.5,3.461538462,15.38461538,0,3.6,3.125,1.25,11,3.911764706,59.8,1.636363636,0,0,2.909090909,0,0.833333333,4.615384615,0.25,0,1.538461538,1.5,2.909090909,0,0.111111111,4.466666667,0,1.916666667,2.533333333
42158,"CREAMY DRSNG,W/SOUR CRM AND/OR BTTRMLK&OIL,RED CAL,CHOL-FREE",1.785714286,10.25641026,12.30769231,0,3.6,3.25,1.25,14.28571429,1.441176471,62.13333333,1.636363636,0,0,2.909090909,0,0.833333333,4.615384615,0.25,0,1.538461538,1,2.909090909,4.166666667,2,32.8,0,29,6.948717949
42161,"BOLOGNA,BEEF,LOW FAT",21.07142857,18.97435897,4,0,0.9,12.5,3,25.42857143,4.323529412,54.73333333,16.63636364,3.333333333,0,22.54545455,1.111111111,4.166666667,7.692307692,15.625,0,11.53846154,1.25,9.690909091,58.33333333,0,1.266666667,2.666666667,0.25,28.02051282
42171,"SALAD DRSNG,FRENCH DRSNG,RED CAL",0.714285714,16.66666667,20.76923077,0,1.1,5,2.25,2,2.323529412,53.6,1.636363636,1.111111111,3.086956522,2.909090909,0,0,0,0,0.52,0,0.5,0.836363636,0,1.111111111,19.06666667,0,4,9.6
42173,"TURKEY&PORK SAUSAGE,FRSH,BULK,PATTY OR LINK,CKD",40.53571429,29.48717949,0.538461538,0,3.2,20.25,4.75,27.28571429,9.911764706,58.53333333,28.81818182,16.44444444,0,38.18181818,1.222222222,42.5,19.23076923,26.375,0,26.15384615,1,14.52727273,52.5,0,2.6,13.33333333,4.75,40.76923077
42178,"MAYONNAISE,MADE WITH TOFU",10.625,40.75641026,2.353846154,2.894736842,5.3,3.375,13,7,1.941176471,51.53333333,3.636363636,10,17.34782609,2.909090909,0,4.166666667,3.076923077,0.5625,2.48,1.538461538,2,4.763636364,0,0.222222222,16,0,44.5,14.97948718
42179,"FRANKFURTER,BF,LO FAT",21.42857143,12.17948718,1.230769231,0,0.8,14.375,2.75,27.28571429,3.794117647,49.6,17.81818182,7.222222222,0,25.27272727,1.111111111,4.166666667,7.692307692,14.375,0,7.692307692,1,8,58.33333333,0,1.2,4,1.5,7.825641026
42183,"CANDIES,MARS SNACKFOOD US,TWIX CHOC FUDGE COOKIE BARS",13.03571429,42.69230769,43.07692308,7.894736842,13,16.375,11.5,21,9.088235294,17.73333333,8.363636364,32.55555556,0,12.72727273,1.111111111,11.66666667,15.38461538,6.9375,0,3.076923077,2.25,3.8,13.75,1,18.06666667,0,15.5,25.44615385
42185,"YOGURT,FRZ,CHOC,NON-FAT MILK,W/LO CAL SWTNR",7.857142857,1.025641026,15.15384615,5.263157895,15.9,0.5,10,18.42857143,9.970588235,5.4,4.454545455,22.55555556,0,5.090909091,0.777777778,3.333333333,13.84615385,1.25,0,3.076923077,3,0.563636364,20.41666667,0.222222222,0.533333333,0,0.25,2.58974359
